Wavelength;A3791_e;A3792_e;A3793_e;A3797_e;A3798_e;A3799_c;A3800_e;A3801_e;A3803_c;A3804_e;A3805_e;A3694_c;A3705_e;A3710_e;A3476_e;A3479_e;A3480_c;A3484_c;A3394_e;A3232_e;A3244_c;A3149_e;A3151_e;A3154_e;A3049_e;A3051_e;A3094_c;A3100_e;A3115_c;A2751;A2752;A2759;A2760;A2761;A2762;A2763;A2764;A2765;A2814;A2543;A2548;A2550;A2554;A2555;A2556;A2561;A2565;A2567;A2568;A2570;A2575;A2605;A2607;A261;A2617;A2619;A2620;A2621;A2622;A2625;A2627;A2643;A2650;A2651
888;0.240592305;0.202178848;0.793644562;0.694525751;0.578883675;0.776117112;0.524799142;0.929635942;0.74051585;0.715256803;0.394087977;2.857729192;4.230961981;2.957657313;0.678954888;0.373828639;0.211496894;0.295292155;0.828630876;0.950200839;0.362294593;1.306300657;0.326198545;0.335284383;0.589203854;0.143052501;0.912112427;0.292278557;0.36025017;0.153054916;0.082215264;0.41338086;0.179341101;0.327705306;0.368628365;0.142111132;0.198600927;0.152933467;0.438199632;0.521576772;0.44487447;0.890729346;0.508355232;0.228873139;0.248674415;0.229411037;0.308060197;0.928083607;0.409109912;0.335747056;0.331844728;0.514852652;0.227119656;0.286380204;0.268617564;0.201448834;0.24064371;0.174898996;0.41560598;0.226847453;0.698538976;0.359243713;0.846179772;0.271592938
889;0.240298332;0.201925781;0.791384141;0.69252138;0.578113664;0.77470051;0.523980888;0.927990355;0.739350189;0.713668579;0.392936488;2.857232806;4.270501071;2.95920591;0.67794608;0.372928038;0.211125711;0.294839453;0.827342638;0.947392992;0.361515621;1.303073804;0.325209522;0.334258449;0.588122318;0.142838106;0.910824897;0.291639813;0.359251752;0.152745916;0.08198595;0.412305488;0.178901492;0.326642805;0.367647466;0.141614693;0.197928054;0.152448669;0.436609446;0.520338164;0.443004113;0.888957544;0.507030748;0.22828317;0.248556716;0.229085016;0.307415655;0.925647754;0.40830019;0.335769553;0.331530903;0.513528315;0.226888929;0.286006478;0.268225632;0.201180155;0.24010202;0.174616392;0.413873874;0.22607469;0.698086381;0.359155544;0.845336926;0.270719024
890;0.239855538;0.201645259;0.788831622;0.690887792;0.577276408;0.77298824;0.522891535;0.926222016;0.738523716;0.711932614;0.391635026;2.855298664;4.310468236;2.959444218;0.676936538;0.372024985;0.21082525;0.294459907;0.825263122;0.944392019;0.360618969;1.300171486;0.324318786;0.333222326;0.587013554;0.142486579;0.909112199;0.29104278;0.358216304;0.152404124;0.081716546;0.411161091;0.178418984;0.325580152;0.366614307;0.141217573;0.197200406;0.151906738;0.435080189;0.51909856;0.440817578;0.886726035;0.505899526;0.227585337;0.248183086;0.228578855;0.306684654;0.922038541;0.40797992;0.335845727;0.331169506;0.511718213;0.226623131;0.285703824;0.267941841;0.200918673;0.239550272;0.174200747;0.412454156;0.225286061;0.698056429;0.359253247;0.844012745;0.269899301
891;0.239146406;0.201513462;0.786456136;0.687955741;0.575779415;0.771167317;0.521481813;0.9240561;0.737227288;0.709912182;0.390040819;2.8509113;4.35078196;2.957805812;0.674878757;0.371124682;0.210419231;0.293837691;0.8252612;0.942103914;0.360043701;1.297421079;0.323548148;0.332414939;0.585750429;0.142188828;0.908102432;0.290139706;0.357388981;0.152203285;0.081494742;0.410283598;0.178066884;0.324766243;0.365730641;0.140843151;0.196605333;0.151414327;0.433629479;0.518157997;0.438818659;0.885431373;0.504834577;0.226845069;0.247760948;0.227922814;0.305796906;0.919940893;0.407173057;0.335949834;0.330990732;0.510274466;0.226336327;0.285304064;0.267714712;0.200557689;0.238968246;0.173870201;0.411120985;0.224609599;0.698222142;0.359192379;0.843132172;0.269111883
892;0.238525808;0.201400924;0.784557558;0.685464868;0.574297478;0.769589601;0.520477739;0.922178149;0.7363757;0.70816861;0.388774706;2.847221454;4.391541966;2.955439946;0.672305531;0.370276428;0.210029162;0.293159413;0.824587635;0.939258629;0.35901197;1.294269034;0.322728313;0.331820788;0.584566367;0.141956427;0.907045931;0.289464017;0.356535937;0.15196912;0.081390464;0.409447751;0.177717666;0.323937593;0.364895075;0.140420329;0.195989482;0.150922866;0.432290056;0.517327262;0.437871921;0.884115637;0.503949477;0.226189348;0.247358026;0.227389053;0.304907004;0.918404422;0.407299442;0.335902501;0.33062269;0.508815338;0.226042;0.284907043;0.267446142;0.200301699;0.238439762;0.173480843;0.409655785;0.223931645;0.698172687;0.359239521;0.841833824;0.268274413
893;0.238049048;0.201165695;0.78320762;0.683263118;0.572997733;0.768361664;0.519631763;0.920270758;0.734835773;0.706430808;0.38742644;2.844630018;4.433422566;2.953618376;0.670120461;0.369565588;0.209653471;0.292460534;0.823459283;0.936878126;0.3581894;1.29140181;0.321941721;0.331241503;0.583454881;0.141730642;0.905889354;0.28894566;0.355689914;0.151728299;0.081260418;0.408530822;0.177294961;0.323012269;0.364040676;0.139971022;0.195343132;0.150483671;0.430965648;0.516625489;0.437514352;0.882750397;0.502853597;0.22560926;0.246990312;0.226939642;0.304148607;0.916185042;0.407212161;0.335754254;0.330312832;0.507506196;0.225783902;0.284552194;0.26715824;0.200072228;0.237944848;0.173117677;0.408310768;0.22329084;0.698149989;0.35934147;0.840313157;0.267490224
894;0.237625767;0.200833111;0.7818561;0.680758285;0.571805895;0.767142592;0.518504182;0.918012797;0.73224978;0.704545061;0.385675113;2.842195097;4.476231705;2.952215076;0.668708599;0.368932262;0.209291122;0.29178036;0.822269736;0.935527697;0.357989018;1.288875121;0.32125908;0.330518635;0.582353717;0.14145152;0.904678659;0.288396233;0.354929193;0.151538479;0.08101254;0.407529139;0.176818269;0.322026608;0.363147657;0.139539827;0.194711485;0.150091585;0.429627447;0.515972547;0.437022331;0.881416129;0.501467333;0.225074049;0.246618856;0.226480107;0.303570191;0.913240365;0.406237121;0.335621177;0.3302217;0.506376259;0.225528166;0.284223005;0.266873155;0.199782095;0.237455563;0.172835974;0.407279464;0.222689306;0.69827749;0.359357628;0.838967152;0.266830854
895;0.237049929;0.200767456;0.77891192;0.677419331;0.570433127;0.764876649;0.516795184;0.915585685;0.730820102;0.703046894;0.383907029;2.837758844;4.517721975;2.948259094;0.667239949;0.368022986;0.209002065;0.291229363;0.820257355;0.933735424;0.35760333;1.284830055;0.320600313;0.329681913;0.581220041;0.141104503;0.903326369;0.28770729;0.354300447;0.151418974;0.080765942;0.406627351;0.176470155;0.3211555;0.36227472;0.139160036;0.194178315;0.149583705;0.428445736;0.514998687;0.435933891;0.879987851;0.500564451;0.224600862;0.246137199;0.225981568;0.303073662;0.912142596;0.405942306;0.335617468;0.330026765;0.504944844;0.225070075;0.283816362;0.266541428;0.199475494;0.236985121;0.172522759;0.406392003;0.22197801;0.698075478;0.359120809;0.838067089;0.266210922
896;0.23631266;0.200609701;0.776085888;0.674545655;0.568949237;0.762715261;0.515463957;0.913432714;0.728300445;0.701038823;0.382240239;2.835570506;4.560448915;2.945687079;0.665144112;0.36708058;0.208656734;0.290705444;0.819260124;0.932120182;0.357104022;1.281454359;0.319868832;0.328815875;0.580089832;0.140755516;0.902135297;0.287126341;0.353504281;0.151338112;0.080655985;0.4057345;0.176159204;0.320304515;0.361466157;0.138782722;0.193633693;0.149150982;0.427323125;0.514204209;0.434945539;0.878259353;0.499884096;0.223887999;0.245694777;0.225379727;0.302527896;0.911060751;0.405483114;0.33560869;0.329758028;0.503672292;0.224743049;0.283493073;0.266294251;0.199143215;0.236524359;0.172230531;0.405336472;0.221435369;0.698116979;0.359192972;0.836922589;0.265527589
897;0.235656401;0.200413783;0.773424361;0.672144222;0.567576298;0.760523212;0.514110515;0.911319759;0.726186624;0.698699802;0.3810144;2.833947097;4.603269328;2.943634592;0.663389764;0.366238734;0.208328454;0.290227344;0.818481556;0.93006274;0.356501111;1.278222203;0.319098188;0.328015231;0.578873062;0.140388485;0.901090786;0.286613777;0.352582401;0.151165408;0.080564175;0.404923385;0.175823493;0.319497354;0.360736214;0.138436938;0.193077811;0.148783397;0.426230962;0.513496733;0.433729147;0.87625161;0.498845668;0.223241033;0.245329897;0.224889057;0.301823039;0.908743431;0.404774182;0.335617919;0.329497712;0.502352845;0.224563657;0.283227048;0.266053622;0.19880569;0.236044581;0.171968946;0.404179399;0.220965421;0.69833927;0.359329475;0.835663725;0.264862816
898;0.235219443;0.200277358;0.770532084;0.669925833;0.566434654;0.758069667;0.512364142;0.909019583;0.725773209;0.69647649;0.38023542;2.830382591;4.645429095;2.940646143;0.662472667;0.365524639;0.208076213;0.289822015;0.817026092;0.927456916;0.355872541;1.274281508;0.318340837;0.327317399;0.577529308;0.140034222;0.900071318;0.28611594;0.351665618;0.150866165;0.080377142;0.404237332;0.175451016;0.318746557;0.360057564;0.138114346;0.192537176;0.148417298;0.425159775;0.512651953;0.432068341;0.874124909;0.497118624;0.222859813;0.245006408;0.224624865;0.300989395;0.905177288;0.403931482;0.335631007;0.329254999;0.500848603;0.224393964;0.282927846;0.265725551;0.198460984;0.23551689;0.17171901;0.403066296;0.220408006;0.698527738;0.359225072;0.834357584;0.264278502
899;0.234676047;0.20009849;0.767039266;0.667953871;0.565245263;0.755794013;0.510969906;0.906905149;0.725190771;0.694651764;0.378924093;2.824808083;4.690219001;2.93763071;0.660427911;0.364773107;0.207767294;0.289460756;0.815727425;0.926370078;0.35546737;1.269994066;0.317587428;0.326619886;0.576203933;0.139928174;0.898951449;0.28578867;0.350814565;0.150713459;0.080206449;0.403537243;0.175141822;0.317953728;0.359334092;0.137645248;0.19201894;0.148003852;0.4240923;0.511556872;0.430781769;0.872154793;0.495174912;0.222186855;0.24458817;0.224245274;0.300369006;0.902994256;0.40300148;0.335413139;0.328787853;0.499696056;0.223958326;0.282478069;0.265326487;0.198021279;0.23491241;0.171413234;0.401981991;0.21972244;0.698578418;0.359047904;0.832204568;0.263630095
900;0.234141654;0.199871362;0.765025408;0.665594504;0.564296528;0.754287126;0.509965701;0.90444285;0.723337071;0.692576153;0.378166693;2.820245651;4.734753239;2.932799896;0.658561867;0.364056263;0.207420739;0.288982787;0.815856188;0.924980614;0.354855871;1.265746392;0.316728318;0.325965421;0.575148525;0.139591266;0.897753257;0.285343047;0.350067744;0.150554198;0.080006232;0.402822552;0.174787452;0.317175681;0.358571452;0.137248875;0.191475953;0.147657621;0.423113879;0.510557557;0.42961739;0.870420684;0.494015384;0.221644811;0.244201926;0.223808024;0.299663589;0.900978329;0.402577551;0.33523979;0.328301954;0.498472298;0.223533823;0.282142197;0.265051315;0.19765001;0.234410422;0.171162834;0.40121789;0.219162374;0.698663064;0.359018671;0.830366822;0.262976215
901;0.233573159;0.199657679;0.763068937;0.663005683;0.56331246;0.752550073;0.508751822;0.901870208;0.720516698;0.690106528;0.377616207;2.815910258;4.780022928;2.927474963;0.65662364;0.363366345;0.207101937;0.288392444;0.815506128;0.922537679;0.354096719;1.26202473;0.315869784;0.32512166;0.574136678;0.139182724;0.89683244;0.284562991;0.349298537;0.15038067;0.079800547;0.402050557;0.17440583;0.316425404;0.357856667;0.136920216;0.190970905;0.147345673;0.422207267;0.509672973;0.428417331;0.868354231;0.49322924;0.221191884;0.243840582;0.223455997;0.29893462;0.898358375;0.401988269;0.335145343;0.327930205;0.497017021;0.22323115;0.281877002;0.264861316;0.197334869;0.233966482;0.170906332;0.400517771;0.218669211;0.698919013;0.359083666;0.828840649;0.26236065
902;0.232927501;0.199497785;0.759485036;0.660520719;0.561933056;0.749682136;0.506861756;0.899484324;0.717541156;0.687423947;0.376607159;2.810257432;4.827020794;2.923210088;0.6542054;0.362642502;0.206835526;0.287779108;0.813015623;0.919366315;0.353438053;1.258899974;0.315156166;0.3240416;0.572916232;0.138937124;0.896295082;0.283536434;0.348446097;0.150219926;0.079626207;0.401232711;0.174058424;0.315728125;0.357260264;0.136583369;0.19055523;0.147000615;0.421325085;0.508763287;0.427083989;0.865676506;0.492032583;0.22068644;0.24343432;0.223240134;0.2982884;0.894819754;0.400672245;0.335069253;0.327706946;0.495413312;0.223009152;0.28158084;0.264662457;0.197019878;0.233478031;0.170579021;0.399598141;0.218125047;0.699305799;0.35909101;0.8273047;0.261795706
903;0.232308655;0.199296305;0.755574055;0.658172276;0.560124061;0.746782997;0.504933667;0.896898952;0.714813286;0.685138096;0.375105646;2.803743065;4.873563022;2.918747276;0.652001933;0.361741059;0.206462595;0.287289456;0.810984004;0.917899653;0.353178415;1.255235703;0.314623411;0.323537971;0.571728944;0.138606125;0.89514241;0.283177863;0.347877506;0.150068979;0.079491341;0.400595818;0.173797789;0.315214983;0.356731121;0.136201044;0.190137629;0.146619239;0.420448609;0.507560225;0.425610316;0.863759437;0.490147685;0.220183306;0.242860771;0.222806727;0.297573921;0.890904313;0.399777996;0.334929921;0.327470189;0.494208723;0.222544189;0.28134102;0.264485808;0.196724624;0.232923101;0.170301706;0.398706806;0.217595906;0.699269844;0.358920473;0.825879854;0.261204017
904;0.231696065;0.198972433;0.753456171;0.654841298;0.558453705;0.744954519;0.503517392;0.89445565;0.712319088;0.682372841;0.373183875;2.798521749;4.912343845;2.914496521;0.650220865;0.360814292;0.206084992;0.286779615;0.809758509;0.916232764;0.352746592;1.251332464;0.314022723;0.322979077;0.570474034;0.138185317;0.893877761;0.28271156;0.347019938;0.149837406;0.079359494;0.39975655;0.173596027;0.314554447;0.35604318;0.135806167;0.189647043;0.146230946;0.419657064;0.506668349;0.42467966;0.86152045;0.48898141;0.219684011;0.242338985;0.22244711;0.296974651;0.888464396;0.399508046;0.334854742;0.327113434;0.492984772;0.222146611;0.281014534;0.264236061;0.196417422;0.232446109;0.169995487;0.398004022;0.217116145;0.69942831;0.358860301;0.823889279;0.260688134
905;0.231106698;0.198671589;0.751660606;0.651069315;0.556914844;0.743188215;0.502148435;0.891889821;0.710464408;0.679655652;0.371233038;2.793796874;4.929365117;2.910650005;0.648316693;0.359945394;0.205737469;0.286187813;0.808721546;0.913909289;0.351973685;1.24739894;0.31317102;0.322137223;0.569266723;0.137724491;0.892799106;0.282087491;0.345998694;0.149570388;0.079193095;0.398795657;0.173376588;0.313738725;0.355209733;0.13544916;0.189098103;0.145831234;0.418841421;0.505933051;0.42387054;0.858902563;0.488042752;0.219131356;0.241777183;0.222125387;0.296409485;0.88691596;0.39922426;0.334717788;0.326614498;0.49161936;0.221801647;0.280623314;0.263895642;0.196062288;0.231973274;0.169672188;0.397372601;0.216612412;0.699702481;0.358823382;0.821344365;0.260205286
906;0.230540392;0.198529292;0.748169081;0.647829138;0.555318756;0.740256203;0.500307557;0.888873262;0.709178074;0.677638851;0.36963392;2.788115088;4.918927855;2.906847256;0.645819939;0.35912204;0.205406626;0.285530538;0.807289485;0.911226261;0.351001369;1.243552724;0.312097633;0.321083311;0.568182433;0.137325089;0.891967251;0.281504869;0.345091771;0.149350435;0.078978749;0.397920733;0.173085246;0.312915807;0.354366395;0.135152846;0.188550822;0.145422528;0.417894498;0.505015277;0.422504346;0.856325639;0.486410319;0.218517597;0.24108587;0.221728778;0.295760769;0.884824825;0.398292422;0.334409853;0.326050562;0.49017334;0.221408309;0.280250836;0.263541479;0.19565078;0.231404003;0.169378632;0.396658607;0.216022578;0.699852381;0.358665303;0.818676203;0.259680674
907;0.229882979;0.198295764;0.744812568;0.644886385;0.553784298;0.737547634;0.498964293;0.885686239;0.70612636;0.675275096;0.368259745;2.782611526;4.911399274;2.900884911;0.643724265;0.358097299;0.205002118;0.28495691;0.806941518;0.908867837;0.350363311;1.239537103;0.311428162;0.320287527;0.566821523;0.137174958;0.890856224;0.28092809;0.343967101;0.149177236;0.07877201;0.397031073;0.172818302;0.31223541;0.353652747;0.134814263;0.188063561;0.145075713;0.416987814;0.504141511;0.420716618;0.854341933;0.484651189;0.218100636;0.240675492;0.221378088;0.295189453;0.881828987;0.397510557;0.334273551;0.325684026;0.488892763;0.221069938;0.279930804;0.263465674;0.195276709;0.230889671;0.169150785;0.39604283;0.215488221;0.700187899;0.358648098;0.816580845;0.259151176
908;0.229258425;0.197949658;0.742076436;0.642166021;0.55230119;0.735302684;0.497605293;0.883014164;0.703269573;0.672481549;0.366808846;2.776728396;4.900883144;2.8965404;0.641811206;0.357129667;0.204656083;0.284445864;0.805341464;0.906649964;0.349905864;1.236244666;0.310721721;0.319582045;0.565602403;0.136950877;0.890121917;0.280281868;0.343152711;0.14892427;0.078649655;0.396220486;0.172547394;0.311622477;0.353053076;0.134504292;0.187612262;0.144807804;0.416154014;0.503243901;0.419185507;0.851923336;0.48312897;0.217666473;0.240213798;0.220980506;0.294655447;0.878672886;0.396631157;0.33406798;0.32522789;0.487531819;0.220685472;0.279587423;0.263235552;0.194801594;0.230335255;0.168891873;0.395456931;0.214966318;0.700295712;0.358516129;0.814775773;0.258610293
909;0.228601575;0.197578374;0.739579028;0.639447517;0.55059822;0.73314924;0.496007257;0.880601776;0.700845326;0.669772804;0.365107231;2.768669829;4.887985576;2.891351638;0.639936782;0.35612136;0.204305678;0.283912733;0.802856989;0.90403282;0.349309579;1.23339964;0.310074168;0.319045057;0.564409579;0.136545517;0.88935703;0.279602565;0.34235103;0.148715658;0.078539356;0.395393931;0.172253246;0.311013743;0.352394637;0.134177979;0.187148786;0.144500833;0.415410285;0.502217121;0.418111718;0.849157565;0.481795899;0.217109261;0.239603546;0.220526853;0.294086604;0.875597026;0.395805169;0.333821154;0.324715186;0.486175191;0.220247743;0.279229344;0.262910805;0.194352452;0.22982905;0.168609338;0.394974864;0.214541272;0.700278888;0.358362295;0.812850656;0.258122186
910;0.227806839;0.197291866;0.736533064;0.636456416;0.54847877;0.730442442;0.494102855;0.877754002;0.698424925;0.667562906;0.363153666;2.757802009;4.875380386;2.881986101;0.637990549;0.354944304;0.203836372;0.283253129;0.801031375;0.900745163;0.348369418;1.230158425;0.309674954;0.318653496;0.56295456;0.136028578;0.887923685;0.278962688;0.341095972;0.148686126;0.07834477;0.394443781;0.171939836;0.310361249;0.35154344;0.133775762;0.18665164;0.144044157;0.4147217;0.501021324;0.417290958;0.84655184;0.480467767;0.216453969;0.238887573;0.22005459;0.29340694;0.872608053;0.395251651;0.333655538;0.324271141;0.484967841;0.219797994;0.278877181;0.262713352;0.194071877;0.229457362;0.168326776;0.394623729;0.214264653;0.700390463;0.358354697;0.810487812;0.257719187
911;0.227007307;0.197058891;0.732514566;0.632964349;0.546533733;0.726808046;0.491778147;0.874063716;0.69666549;0.66449854;0.361243968;2.75046401;4.861616607;2.87459768;0.635906363;0.354138213;0.203334066;0.282404219;0.80029663;0.898236311;0.34765854;1.225911873;0.308962644;0.317457614;0.561338624;0.135657148;0.886475782;0.278340703;0.339979483;0.14848611;0.078198986;0.393625268;0.171692951;0.309658131;0.350850165;0.133417894;0.186268684;0.143631923;0.413891917;0.499941581;0.416112058;0.843816512;0.479463209;0.216013358;0.238128324;0.219602417;0.292575476;0.869860031;0.394748014;0.333505185;0.323696832;0.483577935;0.219370556;0.27841113;0.262444049;0.193603585;0.228918957;0.16788051;0.393940519;0.213803193;0.700355672;0.358232043;0.807958757;0.257156877
